지역,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08
서울 강북지역 서북권20년 초과,69.17224447,69.45846651,69.62020092,69.62020092,69.21577809,69.17906918,68.69278029,69.14332657,69.48170119,69.80999915,69.70250298,69.67262575,70.19001873,70.42055644,71.26221226,70.68840335,70.46000049,70.77337253,71.4060111,71.77553585,72.43634131,73.24341186,73.51885842,74.35808636,75.42864071,75.97209754,76.27710735,76.56445636,76.80697233,76.92015033,76.84736224,76.84159378,77.24858589,77.90801795,78.07879569,78.10702043,78.36443033,78.59947011,79.60753763,80.50182848,80.96688969,81.65123419,82.24878596,82.63328734,83.17937547,84.040032,84.84482611,85.57766911,86.17507296,86.49006661,86.78667492,86.98668039,87.31016218,87.90282461,88.53880512,89.29264701,89.47972838,90.11719386,90.93491888,91.30769082,91.58606525,91.9288186,92.25999626,92.69212734,92.88425152,93.51304283,93.63305015,93.8394289,93.97507339,94.26779861,94.48007218,94.5798075,94.9002298,95.06809092,95.27511245,95.3013961,95.18358831,95.36848699,95.46729685,95.43333257,95.83594258,96.02393541,95.96804662,95.92834346,95.77022892,95.48229568,94.91518239,93.98418475,93.58955182,93.18808942,92.93711282,92.9413175,93.04524083,93.11938855,93.30433992,93.58101525,93.8914873,94.04075674,94.18193077,94.31880636,94.4262841,94.62870857,95.06284237,95.51535951,95.9798499,96.31449161,96.78510512,97.86210788,98.71193454,99.1407392,99.51676747,99.62681897,99.85249271,100,100.4286257,101.1764842,102.0674817,103.0312146,103.8460339,103.9673168,103.7610746,103.392231,103.3470466,103.0929148,102.9451223,102.8115272,102.6672056,102.1302372
서울 강남지역 5년 이하,72.76220571,73.11059927,72.66001296,72.77497653,72.42574173,71.83024425,70.88005913,70.41813286,70.93964627,71.45597081,72.16994297,72.37255973,73.04501308,73.43999505,73.92730593,74.41049833,74.27630405,74.38517537,74.73956369,75.59369666,76.68072283,78.71356508,78.86287703,79.53770807,80.46889452,80.98677804,81.2025562,81.35368356,81.3854397,81.3208357,81.29994499,81.6739714,82.17266251,82.64611757,82.85645452,83.24789483,83.61087026,84.00913492,84.46213532,85.24570765,85.56900234,86.15873301,86.5450616,86.80290646,88.1948102,89.36006759,89.94752241,90.25971756,91.01412917,91.44359342,91.44359342,91.54207251,91.67213006,91.74148443,91.76244575,91.3185498,91.44982717,91.42008336,91.53151414,91.53038875,91.55773548,91.60889806,91.62766981,91.41770857,91.34450034,91.34349873,91.63792967,91.95331622,92.30954511,92.46228393,92.59135957,93.18129146,93.46799164,93.97140662,93.72120608,93.29457439,92.88717258,92.57224677,92.65135411,93.035361,93.50256178,93.37941654,93.09985883,92.54263529,91.74951474,90.64761781,89.8336343,89.56189316,89.43728028,89.47960593,89.59595022,89.8174165,90.33531453,90.68299808,91.22917804,91.85732853,92.64642887,92.78236516,92.85570561,92.8530077,92.78431976,93.0278484,93.4222447,94.06817459,94.62896892,95.06194716,95.93419067,97.19682306,97.75653543,98.32642932,98.74251297,98.88345632,98.93803245,100,100.7140908,101.5752008,102.1443602,102.7573482,103.2206373,103.5011863,103.423861,103.3743967,103.2919675,103.2410896,103.3641743,103.357875,103.3624964,103.199417
서울 강남지역 5년 초과 ~ 10년 이하,66.70043952,66.85319814,66.94070432,66.65596572,66.42952738,66.26112247,66.02190753,65.83282042,66.07308659,66.44737027,67.01175915,67.14330059,67.72134437,68.12206881,68.61068579,68.88266357,68.98673558,69.09862654,69.66842731,70.57202166,71.34992913,72.49870389,73.20746293,73.65626038,74.24186763,75.06831318,75.65537072,75.6221337,75.64199194,75.69063038,75.91406022,76.16916383,76.48560339,76.93472189,77.24914171,77.65374724,78.08159784,78.92085033,79.53653368,80.47974165,81.10425208,82.04862155,82.63248796,83.13580458,83.9746547,84.5857246,85.3063978,86.16596092,86.49652176,86.77646734,86.88733094,87.02374266,87.19500452,87.48077357,87.66741718,87.86041324,88.01773299,88.52025893,88.88815536,88.9852691,89.21798725,89.3021541,89.23336976,89.4647742,89.73545606,90.34424737,90.77066587,91.05511424,91.30990863,91.6617142,92.2025722,93.05776607,93.94252365,93.89841216,92.99998663,92.17623366,91.19010938,90.50089461,90.41819079,91.13399003,91.61456161,91.91474033,91.74394427,91.33954729,89.92439849,88.9875813,88.68498123,88.46938564,88.42484375,88.35294322,88.30730906,88.56795712,88.71557152,89.2555144,89.59944836,90.91414687,91.96513019,92.18964023,92.3447729,92.34155308,92.35862802,92.61812541,93.126895,93.82492985,94.29536627,94.61679721,95.50306102,96.61946389,97.33773415,97.95389125,98.22163451,98.34455027,98.42651773,100,100.6363544,101.4619657,102.045649,102.2869935,102.8185142,103.0027775,103.0712837,102.9770448,103.0136527,102.9109137,102.9349576,102.8642429,102.8531072,102.6817018
서울 강남지역 10년 초과 ~ 15년 이하,64.94248679,65.07840434,65.06294873,64.96745837,64.8642277,64.75516959,64.59518967,64.45863731,65.12157632,65.65454579,66.05513561,66.1367376,66.30455959,66.6687706,67.13861864,67.41451281,67.54826567,67.70941075,68.28293291,69.15006888,69.95060122,71.00043034,71.74369991,72.21547034,73.66536093,74.32999774,74.85014329,74.8249861,74.72724383,74.60621502,74.58618936,74.5480908,74.89280203,75.38884102,75.68654677,76.0175355,76.3264843,76.80856046,77.58489552,78.49773805,79.16475252,80.06008136,80.67481139,81.09574038,81.94701771,82.56767669,83.56315348,84.38991039,84.79079006,85.07495191,85.26810134,85.50099693,85.76776776,86.16746454,86.51126248,86.80542795,86.95367349,87.36345146,87.70496124,87.84474673,87.9419477,88.1153142,88.27791148,88.61983416,88.96809079,89.42782531,89.66443885,89.91615966,90.02000932,90.16993156,90.40484951,90.76868566,91.3208072,91.81326984,91.63688204,91.44766466,91.13119334,91.00346182,91.03336863,91.24858766,91.69056096,91.9649287,91.98958579,91.88185031,91.43188293,90.86594944,90.36276029,90.03749374,89.83019093,89.7635159,89.77333689,89.89144455,90.09839246,90.41468656,90.76556758,91.37632906,92.46735473,92.71262463,92.81342083,92.72369238,92.80915352,93.15151975,93.55548474,94.33332773,95.05513582,95.39721454,96.4055556,97.29226367,98.02293984,98.50517197,98.8909442,99.01984776,99.11774019,100,100.6007623,101.5637376,102.0249879,102.8724726,103.3744292,103.8331005,103.8914884,103.8670883,103.8495588,103.7131388,103.5832851,103.6130156,103.4616091,103.2289122
서울 강남지역 15년 초과 ~ 20년 이하,66.65604225,66.90937737,66.83405487,66.41659518,65.84976835,65.40587442,64.79775037,64.74903084,65.50569085,66.42006569,67.10205148,67.19201467,67.33946218,67.74884868,68.068992,68.34259042,68.57077326,68.74361623,69.03306429,69.65562498,70.56407413,72.03271432,72.88991997,73.68512813,74.81082939,75.51908014,75.98266392,75.92546932,75.91979798,75.7602945,75.92386367,76.27609925,76.62475475,77.03246891,77.33308374,77.57718649,77.78055515,78.10857988,78.67729628,79.58184991,80.19808933,81.10898931,81.79873573,82.31446811,83.06225366,83.8620399,84.86022058,85.47644133,85.86514384,85.97004841,86.05180656,86.21821272,86.42708167,86.66145182,86.96509274,87.19571074,87.36707898,87.88631809,88.35443458,88.5360934,88.68044709,88.84821546,89.08278121,89.39192372,89.85067413,90.42525939,90.89577337,91.36946438,91.50332769,91.69934525,92.08415663,92.27592065,92.51477707,92.64297773,92.43415103,92.11971743,91.72949896,91.57986881,91.74128244,91.96851471,92.2900499,92.50134289,92.34598686,92.26174143,91.77220195,91.15498249,90.66249108,90.42889843,90.21234367,90.13610996,90.1003016,90.19582723,90.34080682,90.70028393,91.1761485,91.65478242,92.24561463,92.50635375,92.75053869,92.91003695,92.99124416,93.1313647,93.4632516,94.08728881,94.60441319,95.10593784,95.99103481,97.00186694,98.06102173,98.68507737,99.06427773,99.26215781,99.34673874,100,100.6694938,101.3166624,102.0138426,102.5876481,102.9195428,103.2986399,103.3667653,103.3029752,103.2191334,103.1960085,103.2888526,103.2861872,103.1913329,103.0287807
서울 강남지역 20년 초과,71.00277126,70.52370555,70.30454669,69.75980297,69.33170301,69.03971914,68.57248665,68.21273477,68.76841993,69.61183093,70.29893407,70.56144335,70.86288101,71.36976478,71.80222908,71.59215876,71.53731339,71.57426655,72.28456008,73.2751339,74.48948824,75.66567933,76.17973059,76.52008663,77.32307999,77.97122503,78.44753561,78.16710601,77.92407769,77.89702865,78.05131671,78.09653826,78.45105118,78.8119644,78.99869587,79.25216997,79.69844413,80.49154383,81.47963281,82.9249277,83.93991268,84.9049157,85.5589289,86.11929377,86.89627308,87.53042065,88.31023761,88.9541912,89.20642919,89.33708103,89.41794472,89.47799898,89.56513937,89.63053118,89.79235777,89.78917117,89.88878821,89.80207929,89.95081475,90.04729208,90.00180561,89.91360201,90.09646281,90.26020125,90.44742056,90.9503781,91.25370261,91.69606529,91.76083679,91.85412697,92.06127554,92.13693444,92.26154581,92.25473867,91.76699507,90.87531911,89.9450072,89.37420234,89.4184866,89.88726338,90.49245981,90.76742031,90.74592013,90.3579761,89.57234439,88.50134957,87.72267603,87.39272992,87.2600796,87.19201865,87.24571637,87.43992445,87.5947862,88.05729639,88.65719665,89.55567498,90.82792075,91.16366527,91.30024522,91.51425648,91.6376416,91.95597592,92.58059835,93.37160183,94.05596006,94.63200846,95.75839325,96.8936238,97.77175029,98.52105301,98.92108838,99.06226762,99.15788639,100,100.9178569,101.6198679,102.4501926,103.1733077,103.6817135,103.9489932,103.9530171,103.7682487,103.5521446,103.4962173,103.4528161,103.4056213,103.2942922,102.9445847
서울 강남지역 서남권5년 이하,72.56788014,73.14088128,73.07141089,73.32847275,72.72567234,72.346308,72.37849515,72.02749475,72.57863977,72.72913159,73.14766888,72.42949384,73.1725881,73.83338509,74.87749101,75.7835994,76.04605146,76.65855302,76.62879351,77.2918525,77.86912575,78.61193874,79.20576318,79.6743331,81.75817224,82.36686512,82.99151488,83.32121891,83.55673322,83.71017826,83.21674133,83.56894541,83.57358082,84.17698821,84.57768421,85.26672373,85.37471204,85.69349981,86.31163724,86.38277227,86.55960079,87.11912821,87.63437517,87.940543,88.60672235,89.21060265,89.91741789,90.32299834,91.37480207,91.90008428,91.90008428,92.00036629,92.1602254,92.21980481,92.21980481,91.65903462,91.75357074,91.70106237,91.87138853,91.86940081,91.90577716,91.99255451,91.9922245,91.56715441,91.29498529,91.2525964,91.72833316,92.03132753,92.4402642,92.62676193,93.45607156,93.73343639,93.94214051,94.99914403,95.01819402,95.15287601,95.14605271,94.98062462,95.11435768,95.70512498,96.11701788,96.07462709,95.94698384,95.7209786,95.18655572,94.84761122,94.79200008,94.46879595,94.14742062,94.02501783,94.02238486,94.05999053,94.49179201,94.90782031,95.54359778,95.91099629,96.15061814,96.17354214,96.21053926,96.18865893,96.22344069,96.35908867,96.58065362,96.84784275,97.34325679,97.59356848,97.88313771,98.55226846,98.95129809,99.2451575,99.44003411,99.56067311,99.69986845,100,100.5137872,101.1252584,101.6871217,102.3495967,102.7474652,103.133927,103.0494423,103.0326669,102.8944474,102.7717595,102.793139,102.6757937,102.532684,102.3663986
서울 강남지역 서남권5년 초과 ~ 10년 이하,64.8296802,64.90591021,64.86426397,64.75094449,64.47065954,64.44709113,64.32819824,64.2577809,64.56932002,64.81129218,65.18907918,65.20960251,65.70262081,66.11346175,66.65354122,67.14476044,67.55510909,67.81377873,68.21607298,68.83533666,69.37377338,70.50765354,71.4877693,72.07026717,73.05422863,74.19138617,75.06089054,75.12035505,75.20140811,75.20951637,75.38763192,75.49640623,75.78748965,76.18416228,76.5025594,76.84002795,77.08241674,77.51795859,77.8310757,78.43591417,79.09566075,80.01639777,80.43290947,80.70180823,81.39169823,81.90649633,82.6199082,83.82054364,84.49042339,84.89151189,85.12855597,85.34182924,85.62292611,86.06875745,86.49694736,86.93779122,87.16429699,87.39211546,87.64846457,87.63797798,87.76286419,87.7940482,87.92234828,88.41987367,88.75772213,89.12816072,89.39938946,89.71026487,89.89270388,90.17832006,90.49341368,91.12624689,91.40833034,91.66727029,91.81854115,92.13029509,91.98250344,92.05625673,92.14210429,92.16436974,92.40628133,92.54604298,92.51790193,92.46790869,92.29993412,92.18737076,92.14720646,91.97431984,92.03586577,92.03203352,92.08889435,92.33881446,92.55143939,93.13250306,93.57642181,93.95739019,94.61535382,94.9354134,95.18956627,95.25725579,95.40288404,95.52122765,95.53718613,95.96842334,96.18058534,96.4361312,96.87476309,97.55257754,98.02332832,98.56450144,98.77817341,99.06463281,99.17410868,100,100.4586882,101.0635386,101.4800242,101.6559452,101.9960281,102.1555845,102.1987011,102.1574878,102.1647142,102.1265059,102.1610142,102.0740041,101.9763088,101.7936601
서울 강남지역 서남권10년 초과 ~ 15년 이하,65.23722236,65.33450831,65.40106516,65.26796926,65.07725382,65.0574851,64.89976161,64.78556952,65.20064744,65.77763119,66.08468296,66.09364405,66.26888269,66.63943779,67.16371725,67.50782938,67.77942839,68.01442329,68.57967382,69.45733351,70.25488474,71.36341893,72.34550414,73.00547422,74.0832439,74.9601936,75.64436335,75.79360455,75.67522885,75.45996882,75.32611334,75.14254336,75.38384147,75.91994547,76.27019377,76.63629483,76.87625991,77.1502523,77.75122754,78.33978884,78.98003673,79.93438693,80.55053906,80.94964534,81.78569875,82.44223791,83.48150967,84.46538356,84.97404073,85.27801809,85.45817531,85.76987934,86.09154696,86.67035719,87.14095529,87.51609797,87.73814665,88.15174157,88.58355886,88.79357051,88.94358503,89.05443294,89.28587453,89.57419616,89.92382367,90.35626914,90.53077008,90.83446534,90.96466084,91.1035958,91.43539598,91.69412109,92.03295768,92.5702873,92.55930803,92.47844902,92.42653998,92.51700717,92.67801558,93.01452933,93.41811874,93.76994136,93.78504348,93.74348129,93.44746933,93.15505579,92.85235096,92.48431947,92.17088514,92.04699539,92.06999706,92.14663164,92.39125409,92.7462523,93.21623827,93.6361685,94.3510216,94.51059652,94.63832332,94.69967775,94.67053046,94.80564582,95.05007488,95.58171692,96.17499178,96.51546436,97.2404764,97.91020604,98.36012016,98.80536281,99.19039455,99.40754168,99.53468958,100,100.2875905,101.1153334,101.4304349,101.8940253,102.4518094,103.1535556,103.2176969,103.2434734,103.1824609,103.0368165,102.9256512,102.9186737,102.7604795,102.6288087
서울 강남지역 서남권15년 초과 ~ 20년 이하,66.00140434,66.26718098,66.35556032,65.84536493,65.24532021,64.74451874,64.19032196,64.4715647,64.99630168,65.52015343,65.99927723,66.03587988,66.23604385,66.59395276,66.96907873,67.59291354,68.03829261,68.28354632,68.63535126,69.04201849,69.66130629,70.77691133,71.86248222,72.86598317,73.82662258,74.77985263,75.21150725,75.23336314,75.151787,74.89853753,75.09974929,75.42755648,75.64162514,76.00503766,76.3531217,76.49367875,76.63138638,76.90155523,77.23321154,77.98779861,78.52024045,79.46946873,80.16064634,80.77121149,81.53965387,82.33682081,83.3639117,84.14319321,84.66871951,84.84928043,85.01198189,85.22248496,85.53785475,85.92672653,86.40604329,86.75443372,86.95433298,87.35514746,87.83501953,88.06451073,88.24343511,88.40293059,88.68466173,89.09688097,89.51964073,89.92045082,90.30444314,90.6820294,90.80452031,90.9689881,91.28156003,91.50805179,91.77759546,91.94729122,91.8860168,91.6552603,91.38062068,91.34529764,91.66609093,91.86907913,92.19702115,92.47255139,92.43132213,92.4089505,92.17663239,91.87241392,91.62188703,91.39737833,91.24997137,91.21665102,91.14405811,91.18915202,91.34265366,91.64686245,92.13952965,92.65796679,93.09773706,93.31929878,93.50448794,93.63477523,93.66227583,93.75341653,94.0376088,94.69532331,95.24673747,95.80221553,96.47354699,97.47824113,98.36373312,98.86449082,99.23384334,99.48512844,99.62872281,100,100.7544793,101.4626383,102.2996095,102.8210556,103.1536891,103.5729799,103.640213,103.5601466,103.4122331,103.3789782,103.430747,103.3517837,103.2150526,103.0203607
서울 강남지역 서남권20년 초과,66.37046961,66.47724168,66.3416694,65.9751101,65.73016546,65.66044926,65.3660098,65.17906035,65.30196238,65.73647215,66.07847438,65.95820184,66.1028453,66.6071001,67.25477528,67.50404692,67.92361785,68.46552063,69.18035011,70.01522855,70.94898132,72.06338815,73.0358248,73.70808391,74.90181399,75.83810859,76.49548883,76.20657024,76.05784635,76.1251628,76.21330164,76.19817067,76.61904992,77.06373027,77.39718046,77.81305366,78.00996921,78.47863179,78.92764769,79.63540058,80.50637722,81.30699752,81.895926,82.37445733,83.25084184,83.98304287,84.95869794,85.9170678,86.41902733,86.67205518,86.81117083,87.03645455,87.28917064,87.68264891,88.09366839,88.52913192,88.94545081,89.24555419,89.7210048,89.97724079,90.03058024,90.0061116,90.19397634,90.41965286,90.57606839,90.97497524,91.17694244,91.39996175,91.49201057,91.59435785,91.92121266,92.12594161,92.393758,92.67665324,92.17740083,91.12048014,90.64637254,90.39305718,90.72247743,91.05233215,91.64450083,91.94809768,91.92911501,91.828921,91.35816567,90.80386194,90.23208094,89.84834394,89.73324211,89.62161926,89.67498465,89.83602838,90.03691818,90.64311949,91.39217139,92.29615491,93.54092274,93.8716681,93.94120737,94.00002899,94.022997,94.19148431,94.53676706,95.0082267,95.51427362,96.06625639,96.74588402,97.63089318,98.25648859,98.83243392,99.26084933,99.47904637,99.59099498,100,100.8814112,101.6196967,102.4087983,103.2113099,103.7625966,103.9815308,103.9689826,103.7855804,103.5609506,103.4464106,103.3394769,103.2363155,103.0931983,102.7056583
서울 강남지역 동남권5년 이하,71.50844257,71.75496808,71.151627,71.20474477,70.96863262,70.29309758,68.95182683,68.45282161,68.95250405,69.61009028,70.43350666,71.01520214,71.64565011,71.92227621,72.16975292,72.47028187,72.1768899,72.08015997,72.5830599,73.49890745,74.77421819,77.30599537,77.26626967,78.01492027,78.45088674,78.92193014,78.96666388,79.04238931,78.99099153,78.83955748,79.01025365,79.38619717,80.07732388,80.48878951,80.61746846,80.88056007,81.54195895,82.03369624,82.29271641,83.91960144,84.41833603,85.04456574,85.11554028,85.25724217,88.49690289,91.13059516,91.41599747,91.49062184,91.49062184,91.68173664,91.68173664,91.77712616,91.83317895,91.92851524,92.00326564,91.85145142,92.03262616,92.03262616,92.06751111,92.06751111,92.08324227,92.08800698,92.13215559,92.20427285,92.39464764,92.44879681,92.50518083,92.84041734,93.13054275,93.24017817,92.45088884,93.39013067,93.76561094,93.66440387,93.11851997,92.08203206,91.24329381,90.76709414,90.78897949,90.95765236,91.48689923,91.27761269,90.83607924,89.928158,88.92204542,87.19914853,85.77804664,85.54758034,85.57998557,85.75407342,85.96579128,86.33510561,86.92219912,87.21445227,87.68796961,88.52666229,89.75099509,89.97711497,90.07947431,90.09214197,89.94072347,90.27034951,90.80311223,91.75426615,92.36771997,92.94896298,94.29818435,96.05238828,96.74617516,97.54744434,98.14984631,98.30792756,98.29109814,100,100.8757838,101.939216,102.5142938,103.0870919,103.6034994,103.7980714,103.7265534,103.6505837,103.6134024,103.62083,103.826616,103.9107844,104.0360344,103.8755841
